,target,tweet_id,datetime,query,username,tweet,stemmed_content
492,0,1467934004,Mon Apr 06 22:52:56 PDT 2009,NO_QUERY,malice_sin,"pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats ",pear amp brie bottl cabernet quot win date tad hamilton quot oh gawwd life flash forward cat
493,0,1467934184,Mon Apr 06 22:52:59 PDT 2009,NO_QUERY,wx1901,Crap. I need more dresses too. ,crap need dress
494,0,1467934481,Mon Apr 06 22:53:04 PDT 2009,NO_QUERY,missb2818,@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. ,yeah know horribl ugh sadden
495,0,1467934606,Mon Apr 06 22:53:06 PDT 2009,NO_QUERY,fictillius,@Brodhe geez ur no fun are you ,geez ur fun
496,0,1467935121,Mon Apr 06 22:53:14 PDT 2009,NO_QUERY,SicklyInfected,I wanna be in a punk rock band again ,wanna punk rock band
497,0,1467935189,Mon Apr 06 22:53:15 PDT 2009,NO_QUERY,AshleighF,@jyesmith That's a lot of angst for a Tuesday afternoon ,lot angst tuesday afternoon
498,0,1467935271,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,andreakuefler,I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!,glad britney crazi anymor one hell show sad next ap cook counti
499,0,1467935345,Mon Apr 06 22:53:18 PDT 2009,NO_QUERY,mmmelissa,has a huuuge headache! omg I feel like crap! ,huuug headach omg feel like crap
500,0,1467936498,Mon Apr 06 22:53:39 PDT 2009,NO_QUERY,jtmal0723,@Anistorm Sorry ,sorri
501,0,1467936541,Mon Apr 06 22:53:40 PDT 2009,NO_QUERY,justynwarner,@cleders sorry...i was rooting for them too... ,sorri root
502,0,1467936901,Mon Apr 06 22:53:47 PDT 2009,NO_QUERY,Obstreperous,"Man, that took forever. ",man took forev
503,0,1467937038,Mon Apr 06 22:53:49 PDT 2009,NO_QUERY,shockboard,@shandasaurus  I see.,see
504,0,1467937128,Mon Apr 06 22:53:50 PDT 2009,NO_QUERY,treywoodward,I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me.. ,list item ebay sell take forev meanwhil coleman watch hill season premier without
505,0,1467937189,Mon Apr 06 22:53:52 PDT 2009,NO_QUERY,bitchville,"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks.",got present done slide done cri week hardest week
506,0,1467937250,Mon Apr 06 22:53:53 PDT 2009,NO_QUERY,JMoze,Just lost $160 ,lost
507,0,1467937393,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,iwantyourjeep,I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before ,like previous skin thing start season two like went straight intro like
508,0,1467937402,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,haunter_,@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people ,wish pretti good scare shit peopl
509,0,1467942658,Mon Apr 06 22:55:25 PDT 2009,NO_QUERY,katidink,Going to sound vain... but running out of my fav lip gloss ,go sound vain run fav lip gloss
510,0,1467943007,Mon Apr 06 22:55:30 PDT 2009,NO_QUERY,vibratoria,"@stuiy never again will I click on a link that screams, &quot;I'm a spider, I'm a spider&quot;. I should have known better. yucky ",never click link scream quot spider spider quot known better yucki
511,0,1467943375,Mon Apr 06 22:55:37 PDT 2009,NO_QUERY,dodginjohn,Why is that when you have time off from work you get sick? ,time work get sick
512,0,1467943526,Mon Apr 06 22:55:40 PDT 2009,NO_QUERY,javajive,@pratama Same iMac came out $320 more in Indonesia than the States. ,imac came indonesia state
513,0,1467943851,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,EuniceKwon,Dammit... I need to stop buying furniture ,dammit need stop buy furnitur
514,0,1467943966,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,Lora_June,@Miss_Sil no i was half asleep and turned off the laptop after that ,half asleep turn laptop
515,0,1467944261,Mon Apr 06 22:55:53 PDT 2009,NO_QUERY,theofficialyesi,"Death is peaceful,  life however, bites ",death peac life howev bite
516,0,1467944317,Mon Apr 06 22:55:54 PDT 2009,NO_QUERY,veronica78, i think @JonathanRKnight lost the net ? sure hope not,think lost net sure hope
517,0,1467944552,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,tjslater,"http://is.gd/r8Zf,  http://is.gd/r8Zy, and  http://is.gd/r8ZG - test footage with my girlfriend (in HD) The dark one is underxposed ",test footag girlfriend hd dark one underxpos
518,0,1467944581,Mon Apr 06 22:56:01 PDT 2009,NO_QUERY,JennaBennett01,Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!,tough game watch tonight state final go bed also stay watch season premier hill
519,0,1467944654,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,coryosborn,Seems jRuby support for hpricot is now two versions behind ,seem jrubi support hpricot two version behind
520,0,1467944871,Mon Apr 06 22:56:03 PDT 2009,NO_QUERY,MrOtsKrad,@JinxCat Unlike my sister...I still don't have one ,unlik sister still one
521,0,1467945151,Mon Apr 06 22:56:08 PDT 2009,NO_QUERY,Caprica,Fraking app store is pissing me off   http://tinyurl.com/c4ooho,frake app store piss
522,0,1467945476,Mon Apr 06 22:56:13 PDT 2009,NO_QUERY,anamrosado,Logging out. I need to study.... ,log need studi
523,0,1467945704,Mon Apr 06 22:56:17 PDT 2009,NO_QUERY,amfairie,anyone else having problems accessing TTB??? I cant get on!!! ,anyon els problem access ttb cant get
524,0,1467945787,Mon Apr 06 22:56:18 PDT 2009,NO_QUERY,swimmermeg,I strongly dislike people who make stupid comments and dont know the whole story ,strongli dislik peopl make stupid comment dont know whole stori
525,0,1467945885,Mon Apr 06 22:56:20 PDT 2009,NO_QUERY,GillianMe,"@emmaketurah  i'm sorry Emma, is swarley a goldfish? i'm sad for u.",sorri emma swarley goldfish sad u
526,0,1467946026,Mon Apr 06 22:56:23 PDT 2009,NO_QUERY,nissanicole,"All my tweets are already gone, aren't they  Missed you guys tonight.",tweet alreadi gone miss guy tonight
527,0,1467946137,Mon Apr 06 22:56:25 PDT 2009,NO_QUERY,kelilyma,Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful. ,sleep face kinda swollen let allerg thing get thursday school tomorrow doubt
528,0,1467946559,Mon Apr 06 22:56:32 PDT 2009,NO_QUERY,tollers,"@Snick_the_Dog If Izzy's on the cat tree, she'll stare him down, but if she's on the floor, he chases and she runs. ",izzi cat tree stare floor chase run
529,0,1467946592,Mon Apr 06 22:56:35 PDT 2009,NO_QUERY,Velvet_Rope,I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba ,offici ban godaddi com comp head hurt small print wast could happili gone boba
530,0,1467946749,Mon Apr 06 22:56:36 PDT 2009,NO_QUERY,dreaaa,@HumanOpium pretty much just scary for me ,pretti much scari
531,0,1467946810,Mon Apr 06 22:56:37 PDT 2009,NO_QUERY,TheDarrenxshow,@ilovepie mines too... I'm finding it well hard to get fit... ,mine find well hard get fit
532,0,1467947005,Mon Apr 06 22:56:40 PDT 2009,NO_QUERY,tamisara,"Good morning! Ready 2 go, but I want 2 go back 2 bed ",good morn readi go want go back bed
533,0,1467947104,Mon Apr 06 22:56:42 PDT 2009,NO_QUERY,maddyks,hates waiting for mails ,hate wait mail
534,0,1467947557,Mon Apr 06 22:56:50 PDT 2009,NO_QUERY,katprimeau,wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night,wheat bread dollar store toast nice go tax call earli night
535,0,1467947713,Mon Apr 06 22:56:56 PDT 2009,NO_QUERY,ScullyorSuz,"Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done, but I'm still sad ",kutner mean knew someth go happen someon sad lt hous well done still sad
536,0,1467947913,Mon Apr 06 22:56:58 PDT 2009,NO_QUERY,jonsgrownwoman,@JonathanRKnight aw ok goonite....  ,aw ok goonit
537,0,1467948169,Mon Apr 06 22:57:01 PDT 2009,NO_QUERY,BellaTanner,ill so i cant go to the cinema!! ,ill cant go cinema
538,0,1467948434,Mon Apr 06 22:57:05 PDT 2009,NO_QUERY,sftballlover45,Fell asleep . . . Really didn't mean too  *christina*,fell asleep realli mean christina
539,0,1467948521,Mon Apr 06 22:57:07 PDT 2009,NO_QUERY,amomca,"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep ",hey rememb time use friend ugh vomit sick need sleep
540,0,1467948526,Mon Apr 06 22:57:07 PDT 2009,NO_QUERY,omgwtfannie,my lymph nodes are as massive as rahm emanuel's balls right now ,lymph node massiv rahm emanuel ball right
541,0,1467948979,Mon Apr 06 22:57:14 PDT 2009,NO_QUERY,JoeJoeCastillo,Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite ,oh comput suck think abl listen xbox fancast tonit
542,0,1467949047,Mon Apr 06 22:57:15 PDT 2009,NO_QUERY,kortniewestfall,is missing playing my trumpet ,miss play trumpet
543,0,1467949516,Mon Apr 06 22:57:24 PDT 2009,NO_QUERY,skitterrusty,My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now ,throat still realli sore meant go day camp friday sure
544,0,1467949681,Mon Apr 06 22:57:27 PDT 2009,NO_QUERY,harishanker,@sasii I know exactly how you feel! ,know exactli feel
545,0,1467949746,Mon Apr 06 22:57:28 PDT 2009,NO_QUERY,xShyGirlx,At work ,work
546,0,1467949969,Mon Apr 06 22:57:32 PDT 2009,NO_QUERY,mortambo,Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. ,well bed time sigh back morn week wednesday
547,0,1467950027,Mon Apr 06 22:57:33 PDT 2009,NO_QUERY,dcousineau,@hert Jesus Camp? Yeah... ,jesu camp yeah
548,0,1467950029,Mon Apr 06 22:57:33 PDT 2009,NO_QUERY,guardian_renata,"@MaryBethune oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow. ",oh everyth happen today forgot go dress shop opera tomorrow
549,0,1467950217,Mon Apr 06 22:57:37 PDT 2009,NO_QUERY,vera7,Turtles are better than my Mac - lasts longer and moves faster ,turtl better mac last longer move faster
550,0,1467950510,Mon Apr 06 22:57:41 PDT 2009,NO_QUERY,squone,I am soaked. This is not pleasant ,soak pleasant
551,0,1467950588,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,lanaveenker,@ginayates Sorry to hear about Maggie.    Thoughts to your mum.,sorri hear maggi thought mum
552,0,1467950600,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,KellyOut,"@ewarden, you may have to email this one to me  I hope you feel better.",may email one hope feel better
553,0,1467950649,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,TymeekVasquez,@miamiiboii dead @ yu gettin on wen im leavin ,dead yu gettin wen im leavin
554,0,1467950687,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,Hollywood_Trey,@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL! ,pleas tell somewher close california lol
555,0,1467950866,Mon Apr 06 22:57:47 PDT 2009,NO_QUERY,melbrehl,@phlaimeaux where are you? ,
556,0,1467950975,Mon Apr 06 22:57:52 PDT 2009,NO_QUERY,sunsetphotograf,stupid arranged marriages... i'll convert so you can marry me...love you! ,stupid arrang marriag convert marri love
557,0,1467951016,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,ccallas,"@emilyruppe Well he said that he is a looser, and that is what the show implies ",well said looser show impli
558,0,1467951035,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,3WildBoys,Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8 ,poor sandra cantu amp cantu famili prayer go sick world live
559,0,1467951238,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,roniker,fuck omg  austins always there though man &lt;3 love you,fuck omg austin alway though man lt love
560,0,1467951252,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,kirstenmaree,@nicolerichie I cried so hard when Matthew died ,cri hard matthew die
561,0,1467951422,Mon Apr 06 22:57:57 PDT 2009,NO_QUERY,felloff,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off ,sad feet macbook fell sad feet macbook fell
562,0,1467951568,Mon Apr 06 22:57:59 PDT 2009,NO_QUERY,spcake,@chordsy - why am I the last to find out about these things? Like that you're on the twitter too. ,last find thing like twitter
563,0,1467951850,Mon Apr 06 22:58:04 PDT 2009,NO_QUERY,MissT09,@lovebscott absolutely not!! ,absolut
564,0,1467951931,Mon Apr 06 22:58:05 PDT 2009,NO_QUERY,mitrepeak,http://twitpic.com/2y3cf - Filled with curry  the true indian in me is coming out,fill curri true indian come
565,0,1467952069,Mon Apr 06 22:58:07 PDT 2009,NO_QUERY,JAHNcookie,im soooo cold right now ,im soooo cold right
566,0,1467952100,Mon Apr 06 22:58:08 PDT 2009,NO_QUERY,daneduh,@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin ,lol kant believ cam got beat upp sooo embarasssiiiin
567,0,1467952123,Mon Apr 06 22:58:08 PDT 2009,NO_QUERY,TurkishDelite,@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference ,good knight hun look forward ur tweet hate keep miss fun cuz time differ
568,0,1467952699,Mon Apr 06 22:58:18 PDT 2009,NO_QUERY,mumblr,Tumblr: This is exactly how it feels wearing a ï¿½tieï¿½  http://tinyurl.com/c8bvqh,tumblr exactli feel wear tie
569,0,1467952985,Mon Apr 06 22:58:24 PDT 2009,NO_QUERY,mickeyness,@daniela_95616 hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever. ,hahaa realiz quot impun quot definit isnt word want dang unclev
570,0,1467953090,Mon Apr 06 22:58:27 PDT 2009,NO_QUERY,JoannaWooten,watching old videos of dance team and such... makes me miss it  ,watch old video danc team make miss
571,0,1467953163,Mon Apr 06 22:58:26 PDT 2009,NO_QUERY,Briana810,Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3,wahh csi anywher dvr ed love money though gonna watch sleep goodnight tweeter lt
572,0,1467953277,Mon Apr 06 22:58:29 PDT 2009,NO_QUERY,sudheeshu,Struggling hard with Inventory ,struggl hard inventori
573,0,1467953367,Mon Apr 06 22:58:30 PDT 2009,NO_QUERY,lovatolover,@ddlovato Do you hate us?? Please don't ,hate us pleas
574,0,1467953500,Mon Apr 06 22:58:33 PDT 2009,NO_QUERY,candilaria,@ballinbitch haha im not THAT ballin. I still got bills to paaaaay ,haha im ballin still got bill paaaaay
575,0,1467953681,Mon Apr 06 22:58:36 PDT 2009,NO_QUERY,erwinthegreat,I'm in one of those days when I really just want to work from home.  Crap. ,one day realli want work home crap
576,0,1467953733,Mon Apr 06 22:58:37 PDT 2009,NO_QUERY,MonikkaB,@paul_e_wog Wait...is it a game or just episodes? I'm so confused. ,wait game episod confus
577,0,1467953738,Mon Apr 06 22:58:37 PDT 2009,NO_QUERY,CaseLynn,@carlyw66 HAHA. I cried...  I guess he did....,haha cri guess
578,0,1467954059,Mon Apr 06 22:58:42 PDT 2009,NO_QUERY,zeet75,I don't get statistics!  Its all a bunch of mumbo jumbo for me.,get statist bunch mumbo jumbo
579,0,1467954070,Mon Apr 06 22:58:42 PDT 2009,NO_QUERY,MickyFin,"@sloanb Got it, sadly, only works for UK &amp; US at the moment ",got sadli work uk amp us moment
580,0,1467959908,Mon Apr 06 23:00:18 PDT 2009,NO_QUERY,makebelievetree,Evicted ,evict
581,0,1467960066,Mon Apr 06 23:00:20 PDT 2009,NO_QUERY,JennTheAmazing,doesn't enjoy learning CSS. ,enjoy learn css
582,0,1467960196,Mon Apr 06 23:00:22 PDT 2009,NO_QUERY,ilovedanah,@nachojohnny Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u ,brian make fuck u lol repli ur messag u get miss u
583,0,1467960388,Mon Apr 06 23:00:24 PDT 2009,NO_QUERY,lovebellaluna,"@heidimontag I  dvr'd it and went to watch it, apparently the dish network went down SO I MISSED IT    I will have to catch a rerun!",dvr went watch appar dish network went miss catch rerun
584,0,1467960481,Mon Apr 06 23:00:26 PDT 2009,NO_QUERY,breedimetria,@JessDubb lmao. U may have to wait for another season to come thru. its summe boo. Hot nd dry ass weather ,lmao u may wait anoth season come thru summ boo hot nd dri ass weather
585,0,1467960735,Mon Apr 06 23:00:29 PDT 2009,NO_QUERY,DolfinFan,@LizChavez I can't set my feet on the ground. The missing eyelid people might get me!  ,set feet ground miss eyelid peopl might get
586,0,1467960840,Mon Apr 06 23:00:31 PDT 2009,NO_QUERY,mickeyness,@daniela_95616 my english professor would be ashamed. ,english professor would asham
587,0,1467961044,Mon Apr 06 23:00:34 PDT 2009,NO_QUERY,twishes,[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7,wish frog becom extinct
588,0,1467961091,Mon Apr 06 23:00:35 PDT 2009,NO_QUERY,Angelina1994,"Came home from Cross County, Tired as ",came home cross counti tire
589,0,1467961106,Mon Apr 06 23:00:36 PDT 2009,NO_QUERY,la_discoteca,I don't want to walk home in this snow. Who wants to pick me up? ,want walk home snow want pick
590,0,1467961146,Mon Apr 06 23:00:36 PDT 2009,NO_QUERY,teefaKNEEx,"@heidimontag Lauren is being stubborn. she loves you, you love her.  I feel so bad for you, though. it made me cry  lol!",lauren stubborn love love feel bad though made cri lol
591,0,1467961817,Mon Apr 06 23:00:47 PDT 2009,NO_QUERY,Capt_Planet,is grouchy. and wants bmar ,grouchi want bmar
592,0,1467962336,Mon Apr 06 23:00:55 PDT 2009,NO_QUERY,umfoo,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. ",heart broken everi morn drop foo pre school understand mom say quot heart broken quot
593,0,1467962502,Mon Apr 06 23:00:58 PDT 2009,NO_QUERY,hollywoodgiant,Not feeling well and back hurts ,feel well back hurt
594,0,1467962634,Mon Apr 06 23:01:02 PDT 2009,NO_QUERY,MissMillions,Im in the mood for some chocolate. I want..... Miniature Reeses cups. Now ,im mood chocol want miniatur rees cup
595,0,1467962671,Mon Apr 06 23:01:01 PDT 2009,NO_QUERY,Bi0hazard2886,I can't take this heat! It's like an oven in here. I feel sick nwo ,take heat like oven feel sick nwo
596,0,1467962897,Mon Apr 06 23:01:04 PDT 2009,NO_QUERY,aleskywalker,@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php,come chat minut pleas
597,0,1467962938,Mon Apr 06 23:01:04 PDT 2009,NO_QUERY,jess___x,Boredd. Colddd  Internet keeps stuffing up,boredd colddd internet keep stuf
598,0,1467963418,Mon Apr 06 23:01:14 PDT 2009,NO_QUERY,Zimily,"I had a horrible nightmare last night which affected my sleep, now I'm really tired ",horribl nightmar last night affect sleep realli tire
599,0,1467963477,Mon Apr 06 23:01:15 PDT 2009,NO_QUERY,Augustina22,"im lonely  keep me company! 22 female, new york",im lone keep compani femal new york
600,0,1467963715,Mon Apr 06 23:01:18 PDT 2009,NO_QUERY,missmadison,@Born_4_Broadway Lost  and it was St. Ignacius Prepatory School. Haha.,lost st ignaciu prepatori school haha
601,0,1467963880,Mon Apr 06 23:01:21 PDT 2009,NO_QUERY,JesseW84,@birutagme yeah  it was really depressing... stuff like that gets to me,yeah realli depress stuff like get
602,0,1467964211,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,nzcjs,"@whoisariston No problem, tongue-in-cheek remark.  Lots of acronyms, but no NZ ",problem tongu cheek remark lot acronym nz
603,0,1467964229,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,farty_brando,@greggrunberg hey you said matt was gonna go all ballistic... i was disappointed  good ep tho mostly,hey said matt gonna go ballist disappoint good ep tho mostli
604,0,1467965065,Mon Apr 06 23:01:40 PDT 2009,NO_QUERY,hoopdiva,ugh horrible ending to the sandra kantu story  prayers go out.,ugh horribl end sandra kantu stori prayer go
605,0,1467965832,Mon Apr 06 23:01:53 PDT 2009,NO_QUERY,lucy_g,@danielledeleasa http://twitpic.com/2y1pe - I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names,hate b allerg want puppi soo bad alreadi thought cool name
606,0,1467965873,Mon Apr 06 23:01:54 PDT 2009,NO_QUERY,Firefly2020,Morning folks 7.00 am ..yawn! Up &amp; away to see to horses - hope Twitter is better behaved today!  Last night was a travesty ,morn folk yawn amp away see hors hope twitter better behav today last night travesti
607,0,1467965949,Mon Apr 06 23:01:55 PDT 2009,NO_QUERY,LadyLTattoos,@QuanDotCom I miss mine too! ,miss mine
608,0,1467965994,Mon Apr 06 23:01:56 PDT 2009,NO_QUERY,lanaveenker,@AmandaEnglund Sorry to hear about your loss.     There have been many this year so far.,sorri hear loss mani year far
609,0,1467966187,Mon Apr 06 23:01:59 PDT 2009,NO_QUERY,dyannnn,@nicolerichie Gossip Girl was a repeat ,gossip girl repeat
610,0,1467966260,Mon Apr 06 23:02:00 PDT 2009,NO_QUERY,bluntmag,@InYourEyes2410 I reckon ,reckon
611,0,1467966271,Mon Apr 06 23:02:00 PDT 2009,NO_QUERY,leelaaa,finding it really hard to use twitter ,find realli hard use twitter
612,0,1467966560,Mon Apr 06 23:02:04 PDT 2009,NO_QUERY,jjjarrett,I've been stuck in this house for two days ,stuck hous two day
613,0,1467966646,Mon Apr 06 23:02:06 PDT 2009,NO_QUERY,vebitaa,is really sad and doesn't really know y!!??!!! ,realli sad realli know
614,0,1467967089,Mon Apr 06 23:02:13 PDT 2009,NO_QUERY,riblah,@thousand_miles no ,
615,0,1467967410,Mon Apr 06 23:02:18 PDT 2009,NO_QUERY,lindsaymccaul,"Maybe one of these years I'll get a tax return.  A girl can dream, right?",mayb one year get tax return girl dream right
616,0,1467967432,Mon Apr 06 23:02:19 PDT 2009,NO_QUERY,EkoEko_Azarak,"Back at work, tired as hell and i feel a cold coming ",back work tire hell feel cold come
617,0,1467967862,Mon Apr 06 23:02:26 PDT 2009,NO_QUERY,atothebed,@clarianne @Knot2serious APRIL 9TH ISN'T COMING SOON ENOUGH ,april th come soon enough
618,0,1467968140,Mon Apr 06 23:02:31 PDT 2009,NO_QUERY,Trampolinia,"@hannahsix cream for his eye and he may have herpes - not ocular herpes, but a different strain.    He's doing okay though.",cream eye may herp ocular herp differ strain okay though
619,0,1467968155,Mon Apr 06 23:02:31 PDT 2009,NO_QUERY,mia_19,gotta repeat  whole art folio cuz old one with a whole terms work got wet ,gotta repeat whole art folio cuz old one whole term work got wet
620,0,1467968402,Mon Apr 06 23:02:36 PDT 2009,NO_QUERY,Themfc,I'm ready for the weekend already. It's only Monday. ,readi weekend alreadi monday
621,0,1467968584,Mon Apr 06 23:02:39 PDT 2009,NO_QUERY,zyree,@lovebscott umm nope..think im an insomniac ..plus i got the flu...i'lll be sleepin like a phuckin fish outta water any minute now! ,umm nope think im insomniac plu got flu lll sleepin like phuckin fish outta water minut
622,0,1467968722,Mon Apr 06 23:02:41 PDT 2009,NO_QUERY,seaglopur,"has Finland sleeping for the night, not really enough time ",finland sleep night realli enough time
623,0,1467968741,Mon Apr 06 23:02:41 PDT 2009,NO_QUERY,davejohnson,@lunafiko can't wait to try em but prolly have to wait until next weekend at the earliest ,wait tri em prolli wait next weekend earliest
624,0,1467968785,Mon Apr 06 23:02:42 PDT 2009,NO_QUERY,JenniferRowden,Shiner is taking up all my bed and blankets! ,shiner take bed blanket
625,0,1467968979,Mon Apr 06 23:02:45 PDT 2009,NO_QUERY,atothebed,@clarianne APRIL 9TH ISN'T COMING SOON ENOUGH ,april th come soon enough
626,0,1467969001,Mon Apr 06 23:02:45 PDT 2009,NO_QUERY,Trissies,wants to cry ,want cri
627,0,1467969172,Mon Apr 06 23:02:48 PDT 2009,NO_QUERY,fishliver,I need to go to the bank tomorrow before I go broke... ,need go bank tomorrow go broke
628,0,1467969478,Mon Apr 06 23:02:53 PDT 2009,NO_QUERY,michellepolus,"This earthquake in italy has me sadden.  it's only three hours away from naples, where my family is ",earthquak itali sadden three hour away napl famili
629,0,1467969551,Mon Apr 06 23:02:54 PDT 2009,NO_QUERY,Liinaadee,"i should be sleeping, i have a stressed out week coming to me. ",sleep stress week come
630,0,1467969625,Mon Apr 06 23:02:55 PDT 2009,NO_QUERY,Pathia,@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks,yea work tp hack server player thing folk
631,0,1467969654,Mon Apr 06 23:02:56 PDT 2009,NO_QUERY,SER99,has hurt her ankle!! and is going to the dr ,hurt ankl go dr
632,0,1467970550,Mon Apr 06 23:03:10 PDT 2009,NO_QUERY,druck21,@raymondroman oh noes. how did you manage to send something to the trash can AND empty it without noticing! i feel for ya ,oh noe manag send someth trash empti without notic feel ya
633,0,1467970648,Mon Apr 06 23:03:12 PDT 2009,NO_QUERY,Fletcher_Girl,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper ,lost free copi radioact put ipod grr go buy nother coz came paper
634,0,1467970783,Mon Apr 06 23:03:14 PDT 2009,NO_QUERY,broski12,doing make up shit ,make shit
635,0,1467970917,Mon Apr 06 23:03:16 PDT 2009,NO_QUERY,lene,"Photoshop, I hate it when you crash ",photoshop hate crash
636,0,1467971318,Mon Apr 06 23:03:23 PDT 2009,NO_QUERY,wiwiwinDra,vacations makes me feel sick! ,vacat make feel sick
637,0,1467971407,Mon Apr 06 23:03:24 PDT 2009,NO_QUERY,richarizard,you shouldn't have gone ,gone
638,0,1467971977,Mon Apr 06 23:03:34 PDT 2009,NO_QUERY,LFTA,listening to Murd and 9th wonder- just chillen out missing my crazy sex life  ,listen murd th wonder chillen miss crazi sex life
639,0,1467972017,Mon Apr 06 23:03:35 PDT 2009,NO_QUERY,_CheshireKat,"@louie094: shooting!?!! be careful, luisa ",shoot care luisa
640,0,1467972262,Mon Apr 06 23:03:39 PDT 2009,NO_QUERY,Smith_Cameron,@hillary006 I'm sure everyone has ruined my gift to you  Whitney has my serious Cell #...We doing easter as well?,sure everyon ruin gift whitney seriou cell easter well
641,0,1467972493,Mon Apr 06 23:03:43 PDT 2009,NO_QUERY,HeidiCortez,is at Beso in Hollywood... so tired ,beso hollywood tire
642,0,1467972750,Mon Apr 06 23:03:48 PDT 2009,NO_QUERY,rosalie_belle,"I don't want to wake up early tomorrow.  Damn you, work!",want wake earli tomorrow damn work
643,0,1467972931,Mon Apr 06 23:03:50 PDT 2009,NO_QUERY,cmsebest,just finished watching the movie Prayers for Bobby. Broke my heart ,finish watch movi prayer bobbi broke heart
644,0,1467978564,Mon Apr 06 23:05:28 PDT 2009,NO_QUERY,saltypond,@syekr is myki really horrible? ,myki realli horribl
645,0,1467978585,Mon Apr 06 23:05:29 PDT 2009,NO_QUERY,NahStarSeeYa,@stephenkruiser i had 2 put my dog down today too  someone ran her over,put dog today someon ran
646,0,1467978803,Mon Apr 06 23:05:32 PDT 2009,NO_QUERY,CacheAdvance,@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!! ,sorri hear dnf run tonight alway risk get bad coord ftf
647,0,1467978846,Mon Apr 06 23:05:33 PDT 2009,NO_QUERY,smeykunz,"@Honey3223 I did get some disgruntled people when I wrote my ESN, but the 1000 hits in one day made up for it. Bill pulls in 250 tops ",get disgruntl peopl wrote esn hit one day made bill pull top
648,0,1467979094,Mon Apr 06 23:05:38 PDT 2009,NO_QUERY,widyatarina,"@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! ",ohh omg lmao cri right lol kutnerrrr best
